	gene_id	gene_type	logFC	AveExpr
10554	ENSG00000244222.2	unprocessed_pseudogene	0.0704972448474912	5.933619241
14700	ENSG00000251416.1	lincRNA	-0.0295922271128241	-0.326480977166377
5332	ENSG00000233633.1	lincRNA	-0.0302777898366515	-1.040323014
7909	ENSG00000136542.8	protein_coding	-0.0562104155990626	7.061039075
10180	ENSG00000114383.9	protein_coding	0.0364138644974343	2.953005067
10934	ENSG00000284134.1	miRNA	-0.0645660877273521	3.567868555
9053	ENSG00000204128.5	protein_coding	0.029472983742652	-0.595023616314658
16940	ENSG00000202111.1	misc_RNA	0.0444081808978252	2.914739608
3963	ENSG00000228196.1	processed_pseudogene	-0.0542104227084751	6.672612872
11006	ENSG00000284121.1	miRNA	0.0376298376988736	5.446253829
5937	ENSG00000213594.4	processed_pseudogene	-0.0294276180269149	2.892150535
15181	ENSG00000249620.1	processed_pseudogene	0.0518772130868962	5.703387482
13341	ENSG00000173597.8	protein_coding	-0.0542193267932759	0.722351428938265
4036	ENSG00000231684.3	processed_pseudogene	-0.043290582037091	0.969218365057614
6149	ENSG00000228033.5	lincRNA	-0.0671807633840419	5.103459129
15539	ENSG00000070193.4	protein_coding	0.0472160505627721	5.970856943
2984	ENSG00000207340.1	snRNA	0.0395277628853357	2.380175195
14903	ENSG00000250385.1	antisense	0.0416526465636052	0.403762057091712
3160	ENSG00000182898.3	protein_coding	0.0495082809949083	6.917186421
15183	ENSG00000284283.1	protein_coding	-0.0296148983409229	-1.3922673
17301	ENSG00000155858.5	protein_coding	0.0335788495219491	1.429724603
7902	ENSG00000235548.1	processed_pseudogene	0.0676703900040543	6.376298166
10637	ENSG00000242365.1	processed_pseudogene	0.0362751926206534	1.863938382
9297	ENSG00000176946.11	protein_coding	-0.0434307288097672	2.317379899
16947	ENSG00000255408.3	protein_coding	0.0500130189662019	0.971425381424256
11576	ENSG00000276055.1	misc_RNA	0.0282276753501378	1.741094809
772	ENSG00000225315.2	antisense	-0.0442977630003396	7.309613668
18473	ENSG00000137343.17	protein_coding	-0.0423033971047439	6.616407575
9930	ENSG00000241939.3	misc_RNA	0.0324199349276714	4.308920218
3268	ENSG00000276584.1	miRNA	-0.0693234810132979	2.955882741
482	ENSG00000252151.1	snRNA	0.0284981658837797	-1.365670509
1183	ENSG00000163875.15	protein_coding	-0.0443137119404777	0.0433252196789902
12293	ENSG00000228413.1	processed_pseudogene	0.0737787506433771	6.543594601
15385	ENSG00000168724.16	protein_coding	0.0306103193406826	1.509382564
16023	ENSG00000201955.1	misc_RNA	-0.0564087310243588	6.635032201
11554	ENSG00000240477.1	processed_pseudogene	-0.0395353106340283	1.28489472
14169	ENSG00000279749.1	TEC	-0.0555966356190658	7.93201104
15219	ENSG00000249557.2	processed_pseudogene	0.0543373275563875	4.840167284
11144	ENSG00000114554.11	protein_coding	-0.0299556749996158	-1.65575326
15729	ENSG00000249878.1	processed_pseudogene	0.0282516155025156	-0.775605213556918
16060	ENSG00000189127.7	protein_coding	-0.0281142292380747	0.946017869965692
4523	ENSG00000082497.11	protein_coding	-0.0517325540817285	6.824429596
8676	ENSG00000284079.1	miRNA	-0.0283487554329823	-1.242137062
13540	ENSG00000272677.1	antisense	0.043261589023621	3.436640649
7210	ENSG00000153201.15	protein_coding	0.0439605033406217	0.987500353535201
12534	ENSG00000284684.1	protein_coding	-0.0510834454024338	6.387025312
11118	ENSG00000114547.9	protein_coding	0.0322357337102349	0.621616123735995
11322	ENSG00000174611.11	protein_coding	0.0309726035215603	-0.561424701661478
18383	ENSG00000224582.6	processed_transcript	0.0586186099969872	4.297624923
13045	ENSG00000200269.1	snRNA	0.042420232733805	3.930388784
16233	ENSG00000249545.1	antisense	-0.05489840743819	4.714920479
12033	ENSG00000243584.1	processed_pseudogene	0.0280271291301359	2.245643673
13839	ENSG00000252470.1	snRNA	0.0461664424271979	2.691496136
14278	ENSG00000164161.9	protein_coding	-0.0556824754907454	5.910166632
13792	ENSG00000164039.14	protein_coding	-0.0414231242811675	4.583738463
11873	ENSG00000223387.6	lincRNA	-0.0582461583342926	7.155130312
14475	ENSG00000252350.1	ribozyme	-0.0375194998974824	-0.750250976376579
4293	ENSG00000223774.5	antisense	-0.0631576030175257	5.571985187
11912	ENSG00000228308.1	lincRNA	0.0437558553791349	1.467998665
17163	ENSG00000183111.11	protein_coding	-0.0636096561248339	3.367183837
214	ENSG00000196581.10	protein_coding	-0.0451942562926227	4.659616138
6807	ENSG00000253578.1	IG_V_pseudogene	0.0373860841591499	3.081816963
2684	ENSG00000271143.1	processed_pseudogene	0.0422309662395067	0.580171532339108
14974	ENSG00000231291.3	lincRNA	-0.0343456805770667	-0.844437325315257
8554	ENSG00000116030.16	protein_coding	0.0328406864129093	2.221219336
2908	ENSG00000278431.1	antisense	-0.0558783741075452	5.946422747
14385	ENSG00000253077.1	rRNA_pseudogene	0.0339687175885497	1.281581435
13044	ENSG00000074966.10	protein_coding	-0.0458390397502886	1.416619776
17401	ENSG00000254297.1	antisense	-0.0317186024149067	-0.423217606468871
16175	ENSG00000214942.4	lincRNA	0.0307758665064939	-1.414985607
1248	ENSG00000163909.7	protein_coding	0.0308628763805266	3.666583853
3297	ENSG00000237920.2	unprocessed_pseudogene	0.0369475784234854	3.006497852
4325	ENSG00000260021.1	antisense	-0.0278169541741503	2.263154764
15836	ENSG00000248477.6	transcribed_unprocessed_pseudogene	0.0279142981341301	-0.618138216534465
6238	ENSG00000242158.3	misc_RNA	0.0351730931769022	7.912714372
6794	ENSG00000241755.1	IG_V_gene	-0.0590195198112016	6.154630481
2258	ENSG00000222664.1	misc_RNA	-0.0526061746018822	7.204108169
16073	ENSG00000247572.7	antisense	0.0411355445378451	7.658150687
8361	ENSG00000128694.11	protein_coding	0.0288659382039039	0.918644738890346
635	ENSG00000162542.13	protein_coding	0.0507151811550449	5.231464337
16958	ENSG00000249158.6	protein_coding	0.0446334749079252	3.015070968
5700	ENSG00000201160.1	misc_RNA	0.0344561326748205	6.529684877
3650	ENSG00000285636.1	antisense	0.0667866862011162	5.407372116
4643	ENSG00000228063.1	antisense	-0.0563808667978215	5.758973422
1170	ENSG00000284705.1	lincRNA	0.0446200894405841	0.533344568706347
11027	ENSG00000243544.3	misc_RNA	0.0283521073374451	4.799341067
10669	ENSG00000241815.1	processed_pseudogene	-0.0277056013267936	-1.256883625
15343	ENSG00000056097.15	protein_coding	-0.0358582253413803	4.688857736
14252	ENSG00000250326.1	antisense	-0.0443598796839069	5.099144579
11086	ENSG00000221955.10	protein_coding	-0.0347179586849728	2.04172112
15953	ENSG00000122008.15	protein_coding	-0.0352086255474571	-0.23921243557001
2591	ENSG00000201028.1	snRNA	-0.0451596642547862	0.827641375787369
17106	ENSG00000280646.2	rRNA_pseudogene	0.0289006155707041	1.176410889
2539	ENSG00000168679.17	protein_coding	-0.0525195704295455	3.195295755
8412	ENSG00000236695.1	processed_pseudogene	-0.0504756568344763	5.198781503
9223	ENSG00000225057.2	processed_transcript	-0.0532637500880723	9.652636451
11201	ENSG00000273174.1	antisense	0.0280304066783295	4.375123121
119	ENSG00000197785.13	protein_coding	-0.0284703954282003	0.457395690054798
4749	ENSG00000266618.1	miRNA	-0.0535692387356715	3.703203825
120	ENSG00000205090.8	protein_coding	-0.0277802307297264	1.63339189
10605	ENSG00000242339.1	lincRNA	0.047362981974202	2.894976487
10738	ENSG00000114021.11	protein_coding	0.0287642240019097	-0.838254905497078
5293	ENSG00000188558.6	protein_coding	0.0372918374467202	10.17437501
16399	ENSG00000254106.1	lincRNA	0.0341281027734337	1.921848075
5998	ENSG00000162881.6	protein_coding	-0.0613731394056514	4.204487539
10914	ENSG00000242659.1	lincRNA	0.0380237432200057	1.490463383
16443	ENSG00000212643.3	transcribed_processed_pseudogene	-0.0277374559086027	-0.55132787769002
8841	ENSG00000074582.13	protein_coding	0.0493794550883251	1.207190934
19008	ENSG00000183239.5	processed_pseudogene	-0.0938069174432043	1.537869344
8891	ENSG00000280323.1	TEC	0.0401531706102822	6.376147461
7529	ENSG00000284619.1	transcribed_unprocessed_pseudogene	0.05822243427532	5.205226374
5160	ENSG00000240963.1	antisense	0.0462509546032372	2.759407998
834	ENSG00000158008.9	protein_coding	0.063403146999852	6.091145541
4498	ENSG00000232812.1	lincRNA	0.0313963626856374	-0.555836839463714
197	ENSG00000235169.8	protein_coding	0.0531021788975318	3.657800469
6236	ENSG00000119866.21	protein_coding	-0.0565936012492734	-1.595693611
1028	ENSG00000266580.1	miRNA	-0.036806362002576	-1.895574427
15367	ENSG00000273294.1	protein_coding	-0.0282186311187843	-0.560556264687035
14092	ENSG00000244021.4	processed_pseudogene	0.0710016434036841	4.954055786
3894	ENSG00000185278.15	protein_coding	-0.0549633599184316	6.301935477
4186	ENSG00000226640.2	lincRNA	-0.028752016212266	0.175877436732105
110	ENSG00000272455.1	lincRNA	-0.0509814891906854	6.250372185
16601	ENSG00000155324.9	protein_coding	-0.0645195522290233	5.808473644
7676	ENSG00000279512.1	TEC	0.0294153217513391	0.0191016823850044
15598	ENSG00000222960.1	snRNA	-0.0274586875693197	3.005125408
10638	ENSG00000242705.1	processed_pseudogene	-0.0292925287950119	4.214639638
6016	ENSG00000229695.1	processed_pseudogene	-0.0281164187650225	2.69129249
16935	ENSG00000256453.1	protein_coding	0.0421200451486974	3.888522661
11367	ENSG00000114107.8	protein_coding	-0.0287167001833797	-0.505906616334496
13829	ENSG00000250740.1	antisense	-0.0673712587005162	4.785796101
7434	ENSG00000201584.1	misc_RNA	-0.0547009656574653	7.154993155
11337	ENSG00000244101.1	processed_pseudogene	-0.0533573623579435	5.587671283
18267	ENSG00000216676.2	processed_pseudogene	-0.0535280111282342	5.578663297
566	ENSG00000268869.5	transcribed_unprocessed_pseudogene	0.027766713228123	-0.643379107944007
1910	ENSG00000162595.6	protein_coding	-0.056470537223565	2.441422807
9196	ENSG00000198612.10	protein_coding	0.0274949453437748	0.496239769673258
17525	ENSG00000249031.1	processed_pseudogene	0.0281595823614364	-1.366973591
13202	ENSG00000249382.2	processed_transcript	-0.0427285850747559	4.266084671
6941	ENSG00000272913.1	lincRNA	0.0280021116085877	-1.032995264
17031	ENSG00000228737.2	antisense	0.0274058358852453	0.68652287118779
3843	ENSG00000117523.16	protein_coding	0.048988260600148	2.155798189
15704	ENSG00000152931.7	lincRNA	0.0569665683420123	3.172720564
7160	ENSG00000273595.1	processed_pseudogene	0.0438043479468765	0.310574267563531
11727	ENSG00000198987.1	miRNA	0.0540666468475508	6.50288902
5260	ENSG00000226191.3	processed_pseudogene	0.0273715349834051	0.298093455355807
887	ENSG00000229985.2	processed_pseudogene	-0.0554737038973858	4.346731548
16849	ENSG00000132563.15	protein_coding	-0.0537903830434052	6.695525789
7991	ENSG00000236841.7	antisense	-0.0605312673791335	1.999728037
10050	ENSG00000199591.1	misc_RNA	0.0611813477139132	6.326686536
17672	ENSG00000253520.1	processed_pseudogene	0.0362823592162511	-0.389402984256884
6451	ENSG00000163235.15	protein_coding	-0.0308804437539875	-1.425669644
6419	ENSG00000198380.12	protein_coding	0.0530006184243622	0.572433025292836
18393	ENSG00000235238.1	processed_pseudogene	0.0489111719409284	1.329742821
18087	ENSG00000224707.1	sense_intronic	0.0273785357721667	-1.315646368
7844	ENSG00000237220.1	lincRNA	0.0395447372807754	2.427081364
3610	ENSG00000158869.10	protein_coding	0.031510140273169	5.576168838
11048	ENSG00000173200.12	protein_coding	0.0538744884443471	7.268615197
2571	ENSG00000229283.1	antisense	0.0631031181868452	7.105949685
10067	ENSG00000252466.1	miRNA	0.0471905706126808	1.626253758
5829	ENSG00000162949.16	protein_coding	0.0286258226463637	0.715136472926658
6956	ENSG00000235959.1	processed_pseudogene	-0.0433102283599188	6.900037785
8392	ENSG00000128641.18	protein_coding	0.0381230427402283	2.026371722
16942	ENSG00000250515.1	processed_pseudogene	-0.0606975967079159	3.980187458
695	ENSG00000232037.3	processed_pseudogene	-0.0504315101367687	2.368838326
8756	ENSG00000138363.14	protein_coding	-0.0277471837869519	-0.150006117139764
14689	ENSG00000150630.3	protein_coding	0.0333309394499718	1.645688864
7847	ENSG00000228064.1	antisense	-0.0454439129480579	5.437399039
4803	ENSG00000228625.1	antisense	-0.0644169708800419	6.26673718
10552	ENSG00000244674.1	processed_pseudogene	0.0377514825489339	-0.757640908467308
923	ENSG00000117751.17	protein_coding	0.0304119605374596	0.506907481878468
13445	ENSG00000156194.17	protein_coding	0.0470202347743659	1.574524222
8526	ENSG00000082146.12	protein_coding	0.0565127948816349	5.347102942
1413	ENSG00000233602.1	sense_intronic	0.0658345480656312	8.650976577
10671	ENSG00000269028.3	protein_coding	0.0500426930499342	5.901613096
17147	ENSG00000248647.2	antisense	-0.0429176524855952	2.580275727
2271	ENSG00000212601.1	rRNA_pseudogene	-0.0388695966516698	4.34529624
3011	ENSG00000272755.1	lincRNA	-0.0539434622835108	8.481822805
750	ENSG00000007968.6	protein_coding	-0.0283732461677626	-0.957076270450006
5812	ENSG00000179270.6	protein_coding	0.0374942167601144	1.321000332
9867	ENSG00000177842.12	protein_coding	-0.062654157455047	4.180748417
15107	ENSG00000112977.15	protein_coding	-0.0460231176126429	7.46050929
12451	ENSG00000250623.1	antisense	0.0427218884177391	2.535700769
10368	ENSG00000236722.1	processed_pseudogene	-0.0637588481493525	7.885687012
15128	ENSG00000250182.3	processed_pseudogene	-0.0338982028257918	4.735008975
14716	ENSG00000251336.1	lincRNA	-0.0589118929110077	3.017078826
9248	ENSG00000220256.3	lincRNA	-0.0459373785326477	3.839294466
4132	ENSG00000150732.8	processed_pseudogene	-0.038976674326221	4.592819131
13536	ENSG00000234568.3	processed_pseudogene	0.0270726152478884	-1.393644901
17950	ENSG00000237685.1	antisense	0.0340641233431079	0.0510074666129122
13059	ENSG00000109182.11	protein_coding	-0.0274065178836892	2.152668314
7925	ENSG00000227480.2	antisense	0.027305887615948	0.784189880880677
18801	ENSG00000180316.12	protein_coding	0.0297982996040513	-1.17813274
844	ENSG00000188782.8	protein_coding	-0.0561341705182077	5.665734273
9367	ENSG00000224082.1	unprocessed_pseudogene	0.0339283968056372	0.734360876995333
16201	ENSG00000276426.1	misc_RNA	-0.0320593622755241	1.718280479
15667	ENSG00000155545.19	protein_coding	0.028622413446882	2.604474131
10136	ENSG00000164061.4	protein_coding	-0.0303660637486889	0.481004283075257
18253	ENSG00000158553.4	protein_coding	0.0355000059858296	2.980265265
5087	ENSG00000228818.1	processed_pseudogene	-0.054298795821846	5.254817454
499	ENSG00000132906.17	protein_coding	0.0303293546807196	2.83996909
353	ENSG00000251503.8	protein_coding	0.0383678636690542	-0.432514723511283
6746	ENSG00000284879.1	processed_transcript	-0.0575087351751523	4.077472948
5398	ENSG00000237266.1	lincRNA	0.0583168152670527	3.267001452
6202	ENSG00000226702.1	lincRNA	0.0394486809808912	5.842573024
13119	ENSG00000250147.1	processed_pseudogene	0.0652997152564941	3.744483557
15038	ENSG00000247516.6	lincRNA	-0.0268558592178363	-1.420831089
8088	ENSG00000224553.1	processed_pseudogene	0.0288346034893232	0.237595496235786
4889	ENSG00000233920.1	antisense	0.0363815273996349	8.720566553
1494	ENSG00000142961.14	protein_coding	-0.0521624171181678	7.609728662
16120	ENSG00000248674.1	processed_pseudogene	0.0279547256167518	0.084938483036981
10412	ENSG00000285258.1	protein_coding	-0.0491206445996076	6.809199671
14386	ENSG00000245954.6	lincRNA	0.0432046009833154	1.759199447
7203	ENSG00000271284.1	processed_pseudogene	0.0278182134867299	-0.458850257826452
13444	ENSG00000229717.2	antisense	0.0615206033596499	8.112331198
8116	ENSG00000091436.16	protein_coding	0.0277954706005113	-0.591108318313148
5629	ENSG00000280390.1	TEC	0.0531657695118435	6.49865597
14508	ENSG00000248988.1	processed_pseudogene	0.0268027251091839	0.2995382162568
7158	ENSG00000115652.14	protein_coding	0.0271554475972106	-1.206175812
10553	ENSG00000239383.1	processed_pseudogene	0.0523142816350674	2.077458899
10832	ENSG00000221633.2	snoRNA	0.0639401246456542	5.705690153
10548	ENSG00000272690.5	lincRNA	-0.0696820867010808	4.400852701
6463	ENSG00000116039.12	protein_coding	-0.0481596085875871	8.69806414
2204	ENSG00000252797.1	misc_RNA	0.0318327121995737	-0.558858561132021
6085	ENSG00000143933.16	protein_coding	-0.0698728725188943	5.482070436
12845	ENSG00000251113.2	processed_pseudogene	0.0284198857066849	0.992228835743955
9917	ENSG00000273328.5	processed_transcript	-0.0344261908473015	4.120286382
10330	ENSG00000144730.17	protein_coding	0.0323975964990508	-1.003339761
468	ENSG00000228229.2	lincRNA	0.0557880368517542	5.721161953
92	ENSG00000162572.20	protein_coding	-0.0381179592312054	0.457878981335617
13562	ENSG00000145287.10	protein_coding	-0.0277949147389695	-0.0590117511924659
12137	ENSG00000181092.9	protein_coding	-0.0518419744387006	10.11832726
10919	ENSG00000240375.1	processed_pseudogene	-0.026669867425974	0.586743340689024
11511	ENSG00000241993.1	processed_pseudogene	0.0520295337411229	7.89832803
12708	ENSG00000163145.12	protein_coding	-0.0280680595600146	-0.893598773516671
3264	ENSG00000198837.9	protein_coding	0.0506424883326534	7.099666408
4983	ENSG00000168275.14	protein_coding	-0.062955488403858	6.426958375
15855	ENSG00000253366.3	unprocessed_pseudogene	-0.0586669546130442	6.002176997
12924	ENSG00000224097.5	transcribed_processed_pseudogene	-0.0626175511203919	5.40677288
9707	ENSG00000265376.1	miRNA	-0.0659551710998482	4.272870106
4868	ENSG00000202521.1	rRNA	0.0307842977414706	1.04422884
9005	ENSG00000123977.9	protein_coding	-0.0452121046220526	5.92431976
15302	ENSG00000250984.1	processed_pseudogene	0.0471315464417782	1.572110696
5361	ENSG00000237720.1	lincRNA	-0.0557923194284815	5.125295218
5636	ENSG00000228538.6	lincRNA	-0.0304437852883818	0.495267195442835
10595	ENSG00000241319.1	processed_pseudogene	0.0288531571550331	-1.299460665
8908	ENSG00000267919.1	lincRNA	0.0358120999834454	4.49077742
10955	ENSG00000274732.1	misc_RNA	0.0366206456867289	6.737314682
2538	ENSG00000224699.8	processed_transcript	-0.050430367912156	7.906446806
15506	ENSG00000249516.1	processed_pseudogene	0.0542094485599738	3.512507132
7687	ENSG00000152128.13	protein_coding	0.0328222535851708	-0.781168022571692
